reported_date,issue_id,issue_title,issue_description,car_id,car_component
2021_10_15,1425189d-eed1-434f-8ab1-a03feb847f21,Leaking Struts or Shocks,"Struts or shocks are leaking hydraulic fluid, reducing their effectiveness.",CAR-ID:3cd13575,Suspension
2020_02_20,bbc543f3-43f1-4a59-b734-469bbda77a36,Malfunctioning Throttle Body,"The throttle body is not regulating airflow properly, affecting acceleration.",CAR-ID:3381cbcc,Engine
2020_03_21,46493abc-1eb6-4f06-8d2d-b27858f181fd,Failing Ignition Lock Cylinder,"The ignition lock cylinder is worn or damaged, causing difficulty in starting the car or turning the key.",CAR-ID:201dbb95,Electrical System
2020_07_13,62bb0a35-968f-439b-8eeb-7cf9172ea6f5,Failing Fuel Tank Pressure Sensor,The sensor is not accurately measuring fuel vapor pressure in the tank.,CAR-ID:4f345e8c,Fuel System
2020_03_27,6a639499-cd9b-4365-8d05-bcf31a1d9f98,Overheating Engine,"The engine temperature exceeds the optimal range, potentially causing damage.",CAR-ID:e174c479,Cooling System
2024_01_27,17766c31-795a-423b-b60e-dee8f4fc67fc,Failing Fuel Tank Pressure Sensor,The sensor is not accurately measuring fuel vapor pressure in the tank.,CAR-ID:93b51861,Fuel System
2021_02_01,033e1773-8fc0-4de8-ae1c-d3c514216dce,Leaking Struts or Shocks,"Struts or shocks are leaking hydraulic fluid, reducing their effectiveness.",CAR-ID:53857523,Suspension
2023_08_25,e7809e4d-9b97-40ef-a2bf-c27521b101a4,Stalling Engine,"The engine stalls during operation, potentially due to fuel or electrical issues.",CAR-ID:e6a077e8,Engine
2021_05_31,bab198ba-516e-423d-be21-830cda95560a,Failing Automatic Transmission,"The automatic transmission is slipping, jerking, or not engaging properly.",CAR-ID:f4100076,Transmission
2022_02_14,e77a5aa8-d30c-404d-a4df-33838ac72adb,Worn Ball Joints,"Ball joints in the suspension system are worn, affecting handling and wheel alignment.",CAR-ID:cff1b07b,Suspension
2022_10_31,50189a59-f3f5-44b6-af1f-f7300722915f,Fading Car Paint,The car's paint is fading or peeling due to sun exposure or age.,CAR-ID:10db10bc,Body/Exterior
2023_03_18,65f59833-bfc3-42fa-b011-8138bc5e1c82,Failing Clutch Pressure Plate,"The pressure plate is failing, leading to clutch slippage and disengagement issues.",CAR-ID:0049d2b8,Clutch
2023_10_13,38ba0dae-bce6-42b5-b0f9-9bb410b6e09a,Leaking Shock Absorbers,"The shock absorbers are leaking fluid, reducing their effectiveness.",CAR-ID:ff14e2ba,Suspension
2020_10_02,cc25569d-7130-40a6-8314-bc025ee98940,Damaged Flywheel,"The flywheel is cracked or damaged, affecting clutch operation and engine balance.",CAR-ID:53613d81,Engine
2023_10_03,13a12d8a-e1fd-4ae0-9f0a-c2110ca2e6e1,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:b7834aca,Tire
2019_06_18,7ddf4c00-88c8-4a26-9bd2-8867b186a303,Malfunctioning HVAC Controls,"The controls for the heating, ventilation, and air conditioning system are not working properly.",CAR-ID:8224535e,HVAC System
2020_11_08,0faa356d-86c3-4c41-826d-921180a43923,Faulty EGR Valve,"The exhaust gas recirculation (EGR) valve is not working properly, affecting emissions and engine performance.",CAR-ID:bb991636,Exhaust System
2019_04_16,6ad87513-e777-4757-971f-23b4503299ac,Damaged Flywheel,"The flywheel is cracked or damaged, affecting clutch operation and engine balance.",CAR-ID:ddbfc948,Engine
2022_08_09,e870b4dd-69a5-4885-bf7c-dd48610ebf60,Failing Clutch Fork,"The clutch fork is damaged or worn, leading to engagement and disengagement issues.",CAR-ID:896d1980,Clutch
2021_03_01,7e0f43a0-eaf8-4175-a90b-a0a0d7fc36bd,Failing PCV Valve,"The positive crankcase ventilation (PCV) valve is not functioning, affecting emissions and engine performance.",CAR-ID:855278a7,Engine
2023_12_15,a943b876-e16e-4183-9a7f-eeab5d276411,Failing Throttle Actuator,"The actuator is not controlling the throttle position correctly, affecting acceleration.",CAR-ID:29d51dae,Engine
2020_01_10,d52ff156-cf36-4c8b-8695-c7c6e8044073,Worn Spark Plug Wires,"Spark plug wires are worn or damaged, causing misfires and engine performance issues.",CAR-ID:896d1980,Ignition System
2022_11_24,486f1073-243b-4212-9ce8-fa60fa3f8a55,Failing Automatic Transmission,"The automatic transmission is slipping, jerking, or not engaging properly.",CAR-ID:c2592960,Transmission
2019_10_29,4ec42e1b-77a4-4e7e-a477-f7e5e2b39585,Failing Fuel Tank Pressure Sensor,The sensor is not accurately measuring fuel vapor pressure in the tank.,CAR-ID:afd805e2,Fuel System
2022_07_10,fe0ae77b-c897-4236-9206-dc5df9778793,Damaged Steering Rack Bushings,"The bushings are worn, leading to loose steering and potential leaks.",CAR-ID:886537d4,Steering System
2021_03_31,40a34ab0-1ae3-4362-bda1-21c8ba79c09c,Faulty Wheel Speed Sensor,"A wheel speed sensor is not working, potentially affecting ABS and traction control.",CAR-ID:238b2a8e,Brakes
2023_06_27,7390cc10-7fd1-41ff-a00d-90ca5190c96b,Seized Engine,The engine has seized due to overheating or lack of lubrication.,CAR-ID:e4d5be7a,Engine
2023_06_08,8941671d-7b44-4503-8441-61197953927e,Failing Clutch Pressure Plate,"The pressure plate is failing, leading to clutch slippage and disengagement issues.",CAR-ID:9a05c9e6,Clutch
2022_11_10,1ae65efd-bc57-42e4-8694-48ae1b8ecee9,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:9791a44a,Suspension
2022_02_13,e0c16a36-3692-42b1-8d7b-d9e84bf0e896,Worn Engine Mounts,"Engine mounts are worn, leading to excessive engine movement and noise.",CAR-ID:3f5937e5,Engine
2022_09_26,0b4c0445-456f-49c6-908e-a285e8481a60,Stuck Brake Pads,"Brake pads are not releasing from the disc fully, causing drag and wear.",CAR-ID:00213573,Brakes
2021_05_31,4a4abca2-7a2c-4ebe-8039-68cbef847619,Malfunctioning Air Conditioner,The air conditioning system is not cooling the interior of the car.,CAR-ID:53b23233,HVAC System
2020_02_10,50027fa4-c7aa-4f1d-9c4f-68dbb7f2b3d8,Faulty Brake Booster,"The brake booster is not providing enough power assistance, making braking hard.",CAR-ID:08b24a56,Brakes
2019_12_19,8b5997e9-31d1-451a-b4ef-51ae55b4f9c8,Malfunctioning ABS Sensor,"An anti-lock braking system (ABS) sensor is not functioning correctly, affecting braking safety.",CAR-ID:a346e677,Brakes
2020_10_04,6c28fd50-d0a5-487a-adc1-9843d8b5e522,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:f3dedc16,Ignition System
2022_02_19,4788a2f1-a2ff-4661-988f-7a4389dcd301,Malfunctioning Fuel Shut-Off Valve,"The valve is not operating correctly, affecting fuel flow.",CAR-ID:740760a0,Fuel System
2021_12_02,165c6c61-bff9-4607-9a01-b48806b16dbe,Malfunctioning Idle Control Valve,"The valve is not regulating the engine's idle speed properly, causing stalling or rough idle.",CAR-ID:0f37988e,Engine
2020_04_04,caadd674-0f89-4faa-b16e-da6a4b4f4b7a,Failing Clutch Cable,"The clutch cable is stretched or broken, affecting clutch operation.",CAR-ID:66376e93,Clutch
2022_02_25,abc77304-b90c-4535-93a6-5d92d7b19bfe,Damaged Turbocharger Seals,"The seals in the turbocharger are leaking, causing oil leaks and reduced performance.",CAR-ID:fd13c28f,Engine
2021_09_16,ffb86d60-364d-48e2-8075-274f912d10f3,Failing Alternator Diode,"A diode in the alternator is failing, causing battery drain and electrical issues.",CAR-ID:a2652272,Electrical System
2021_01_26,5855850f-b81b-4e50-9dfe-6e62cb77125f,Brake Pad Wear,The brake pads have worn down and need replacement.,CAR-ID:d76266c8,Brakes
2023_09_29,eab4a379-c8c0-43b9-ba99-c2ba5119a958,Faulty Spark Plugs,Spark plugs are failing to ignite the fuel-air mixture efficiently.,CAR-ID:238b2a8e,Ignition System
2023_10_11,2db3ab78-a690-48ca-ad5d-9b3763123bea,Failing Transmission Solenoids,"Transmission solenoids are failing, causing shifting problems.",CAR-ID:3751ef18,Transmission
2019_10_25,699f48ed-efa7-453b-aa51-3de5f292dd8e,Failing Catalytic Converter,"The catalytic converter is clogged or damaged, leading to reduced engine performance and increased emissions.",CAR-ID:9a289569,Exhaust System
2021_10_16,62d50a38-55ca-4034-b5e5-3308948a2662,Malfunctioning Dash Lights,The dashboard lights are flickering or not illuminating properly.,CAR-ID:b4cf3901,Electrical System
2019_07_31,d933f045-0a2d-4a5e-b47d-6acd427b4731,Leaking Axle Seals,"Axle seals are leaking, leading to fluid loss and potential axle damage.",CAR-ID:65699dcd,Drivetrain
2019_09_21,b25b3a28-c568-421f-b6c1-c8d57e0470b9,Faulty Wheel Speed Sensor,"A wheel speed sensor is not working, potentially affecting ABS and traction control.",CAR-ID:6bb1f17a,Brakes
2019_11_27,d677b56d-c789-420b-b3bb-78a1d43e2bdd,Faulty Wheel Speed Sensor,"A wheel speed sensor is not working, potentially affecting ABS and traction control.",CAR-ID:1327a795,Brakes
2019_08_21,3737fa57-5529-4700-a282-d385fe85460b,Leaking Fuel Tank,"The fuel tank has a leak, posing a safety risk and causing fuel loss.",CAR-ID:93b51861,Fuel System
2022_04_13,d0feea73-f49d-47c0-9065-731f5ef2baec,Alternator Failure,The alternator is not charging the battery while the car is running.,CAR-ID:53b23233,Electrical System
2023_09_08,8667290c-7d18-4b85-8778-aab8f132d1cb,Damaged Intake Manifold Gasket,"The gasket is leaking, causing air and vacuum leaks.",CAR-ID:409fd99e,Engine
2023_09_19,fd455d1b-940e-4d19-b615-39d66dd9c826,Malfunctioning Headlight Level Sensor,The sensor is not adjusting the headlight beam level correctly.,CAR-ID:53ff6244,Electrical System
2020_01_17,d0b5531b-46ae-4d61-a6d4-9512a3613937,Failing Fuel Gauge Sensor,"The fuel gauge sensor is inaccurate, leading to incorrect fuel level readings.",CAR-ID:03a36fa6,Fuel System
2020_01_24,b7d3a223-8174-4fa7-9402-a9ce21ba9657,Damaged Sway Bar Links,"Sway bar links are damaged, affecting vehicle stability and handling.",CAR-ID:af3d499e,Suspension
2019_07_27,a7cc5421-13ba-43ea-9a75-e1e41e1a3399,Torn CV Boot,"The CV boot is torn, leading to CV joint damage due to contamination.",CAR-ID:66cc4822,Drivetrain
2023_04_05,626dd24b-85b8-4c66-b29a-d0eb7685a8af,Failing Transmission Solenoids,"Transmission solenoids are failing, causing shifting problems.",CAR-ID:5ae87469,Transmission
2021_10_23,431dc120-587e-4208-85f1-3463daef08d6,Malfunctioning Idle Control Valve,"The valve is not regulating the engine's idle speed properly, causing stalling or rough idle.",CAR-ID:1ee91561,Engine
2022_06_14,e4546724-37ee-46e1-81ae-0f499fe4d024,Power Window Failure,One or more power windows are not opening or closing properly.,CAR-ID:b5ee95a6,Electrical System
2022_12_13,e41b7ec1-648d-44d5-af9b-0ff7236f3a13,Warped Brake Rotors,"The brake rotors are uneven, causing vibration when braking.",CAR-ID:c38ec044,Brakes
2022_08_21,430c830c-8b48-441e-8fdf-83fcd6cb44f4,Stuck Brake Pads,"Brake pads are not releasing from the disc fully, causing drag and wear.",CAR-ID:8b639dfd,Brakes
2020_05_19,8116aa42-9dbf-4f07-a17d-ffa66c4133ba,Faulty Throttle Position Sensor,"The sensor is not accurately tracking throttle position, affecting acceleration.",CAR-ID:43be19d7,Engine
2020_05_07,adf5e68c-04aa-44e9-a97d-32b0456798bd,Damaged Ignition Switch,"The ignition switch is faulty, causing issues with starting the car or electrical malfunctions.",CAR-ID:d98f11bc,Electrical System
2019_08_16,70b9102d-3e4c-4e24-91e1-7466092db44c,Uneven Tire Wear,"Tires are wearing down unevenly, which could indicate alignment issues.",CAR-ID:8e5115cc,Tires/Suspension
2020_04_30,39907931-b129-4487-a969-0282f752634c,Failing Throttle Actuator,"The actuator is not controlling the throttle position correctly, affecting acceleration.",CAR-ID:c6e19d31,Engine
2020_10_06,d679bfe6-881e-41e1-afd5-1f98361f9492,Overheating Engine,"The engine temperature exceeds the optimal range, potentially causing damage.",CAR-ID:4cdaf0c8,Cooling System
2020_02_21,970f21b1-1aea-45ee-99ff-02e83f595ec3,Broken Motor Mounts,"Motor mounts are damaged, leading to excessive engine vibration and movement.",CAR-ID:e1484bad,Engine
2022_05_16,22d120f0-3b6e-4426-b65a-b5b58e2150d8,Faulty Coolant Temperature Sensor,"The sensor is giving inaccurate readings, affecting engine temperature regulation.",CAR-ID:3cb18306,Cooling System
2021_10_29,c5a51777-1cc1-4bec-a2cc-873a831026b6,Failing Catalytic Converter,"The catalytic converter is clogged or damaged, leading to reduced engine performance and increased emissions.",CAR-ID:11e3bfa7,Exhaust System
2021_06_08,b06d68f7-9e25-4568-8213-95454c411164,Worn Ball Joints,"Ball joints in the suspension system are worn, affecting handling and wheel alignment.",CAR-ID:83c38d08,Suspension
2019_11_11,a1661403-8548-4430-b958-5726d786cf02,Failing Clutch Slave Cylinder,"The slave cylinder is failing, leading to issues with clutch disengagement.",CAR-ID:9023d0a3,Clutch
2022_08_30,27d514d9-2afa-42d9-a9c2-e346b13616fb,Faulty Camshaft Position Sensor,"The camshaft position sensor is malfunctioning, affecting engine timing and performance.",CAR-ID:142ffb3b,Engine
2022_04_15,19bad606-b31a-4e8c-ae35-ee23c4454470,Faulty Air Suspension,"The air suspension system is leaking or not operating correctly, affecting ride quality.",CAR-ID:0a724846,Suspension
2021_10_23,29d16de8-5439-4d71-8b41-50e6596e1b42,Leaking Coolant,"Coolant is leaking from the car, which could lead to overheating.",CAR-ID:b5ae7e5a,Cooling System
2020_10_09,974bbfc5-b748-4415-ae1a-4803d2aaa6b1,Worn Suspension Components,Suspension parts like shocks or struts are worn and need replacement.,CAR-ID:78d0fe4e,Suspension
2021_09_21,08c98dec-5179-4e96-8624-2afef3ad0361,Exhaust Smoke,"Excessive smoke is coming from the exhaust, indicating possible oil or fuel issues.",CAR-ID:4c9b3edf,Exhaust System
2019_12_22,acf34c3d-85f1-4819-8bcd-e72299552bf5,Faulty Throttle Position Sensor,"The sensor is not accurately tracking throttle position, affecting acceleration.",CAR-ID:50293000,Engine
2021_09_20,793dc16b-c6c6-4cfd-90ce-d493d968e9b4,Alternator Failure,The alternator is not charging the battery while the car is running.,CAR-ID:9d98b9aa,Electrical System
2020_01_29,f3784bd2-ac38-4ec4-9185-f59fda224d23,Failing Automatic Transmission,"The automatic transmission is slipping, jerking, or not engaging properly.",CAR-ID:c2ffe4bd,Transmission
2021_09_08,79a31071-f48a-4b59-8989-198b23552588,Malfunctioning Traction Control System,"The traction control system is not functioning properly, affecting vehicle stability.",CAR-ID:7767d435,Safety System
2019_08_20,8c35694c-caaf-41ed-8675-fd1977f60fad,Broken Seat Adjuster,"The seat adjuster mechanism is broken, preventing seat position changes.",CAR-ID:95320bc8,Interior
2019_04_07,2c872e2f-2937-4221-a383-4eaf45f735f7,Failing Ignition Lock Cylinder,"The ignition lock cylinder is worn or damaged, causing difficulty in starting the car or turning the key.",CAR-ID:3cd13575,Electrical System
2019_03_06,4f1aaa48-c051-4fc1-be4b-a18cd7e4b8b0,Failing Transmission Fluid Pump,"The pump is not circulating fluid properly, leading to transmission issues.",CAR-ID:9d1fe95b,Transmission
2019_09_22,d330c37d-f900-4aca-bbc2-491581ad56c8,Worn Clutch Disc,"The clutch disc is worn, leading to slipping and reduced power transfer.",CAR-ID:c23cbfe5,Clutch
2022_12_11,78a00a65-dbb6-4459-9f66-2e19d303267f,Malfunctioning Torque Converter,"The torque converter is not transferring power effectively, affecting transmission performance.",CAR-ID:b9421afb,Transmission
2022_11_04,a323ccdd-2cfc-416b-a34c-7ee6a6969e92,Faulty Fuel Pump,The fuel pump is not delivering fuel to the engine efficiently.,CAR-ID:4faaf476,Fuel System
2022_06_14,771bd04f-e503-4d0e-91a4-a3b43df07d89,Failing Glow Plugs,"Glow plugs in diesel engines are failing, causing starting issues in cold weather.",CAR-ID:33416be2,Ignition System
2019_08_30,2adaa2aa-e278-4721-80c5-7dda88b698d4,Car Won't Start,"The car does not start or struggles to start, which could be an electrical or fuel issue.",CAR-ID:b7aa70f1,Ignition System
2021_04_05,a0809e29-f7a7-4aaf-86cd-95ef834993c8,Failing Clutch Pressure Plate,"The pressure plate is failing, leading to clutch slippage and disengagement issues.",CAR-ID:5d0e9db0,Clutch
2021_12_04,bd0d5d57-9305-41f8-bcbd-0f6719b23f71,Failing PCV Valve,"The positive crankcase ventilation (PCV) valve is not functioning, affecting emissions and engine performance.",CAR-ID:7f99fc76,Engine
2023_10_30,45e32cc6-11eb-4e40-a745-03294e0d7aa5,Faulty Ignition Coil,"An ignition coil is failing, causing misfires and poor engine performance.",CAR-ID:c686edef,Ignition System
2021_05_03,c1fb128b-79e2-4a04-831a-7c1cb7588855,Deteriorating Hoses,Rubber hoses in the engine bay are cracking or leaking.,CAR-ID:855278a7,Engine
2023_02_16,1a7df7e4-7ea0-4c9d-87c5-f2dde6dc3509,Worn Ball Joints,"Ball joints in the suspension system are worn, affecting handling and wheel alignment.",CAR-ID:80a9ea1a,Suspension
2021_11_04,7084489e-37ac-44fc-9caa-2527ae009539,Flat Tire,The tire has lost all or most of its air pressure due to a puncture or leak.,CAR-ID:3191f63a,Tire
2021_01_04,259bd709-f2f3-47b8-8fe2-77b27fc4def5,Malfunctioning Air Conditioner,The air conditioning system is not cooling the interior of the car.,CAR-ID:c475f5a6,HVAC System
2019_02_27,a775fe8b-c54e-4f63-b739-2ead53422e8c,Alternator Failure,The alternator is not charging the battery while the car is running.,CAR-ID:0db5aaed,Electrical System
2019_09_27,b1d3ce5c-2a52-43b3-8b46-96b532df860f,Dirty Fuel Injectors,"Fuel injectors are clogged or dirty, affecting engine performance.",CAR-ID:c29b04d7,Fuel System
2019_04_10,5be760ff-2563-4e1f-9f7b-2e4e72ff896e,Faulty Camshaft Position Sensor,"The camshaft position sensor is malfunctioning, affecting engine timing and performance.",CAR-ID:a635e2f6,Engine
2019_08_18,f6dd6b87-47a2-4660-bf9c-48f80d3d83f7,Malfunctioning Air Conditioner,The air conditioning system is not cooling the interior of the car.,CAR-ID:436edc5e,HVAC System
2019_08_31,53ec23a5-f4ef-4040-8104-c9d9b387bbad,Faulty Knock Sensor,"The knock sensor is not detecting engine knock, which can lead to engine damage.",CAR-ID:528a43e8,Engine
2019_05_29,d1d02f9d-0997-48b1-8e96-fac48693f431,Worn Spark Plug Wires,"Spark plug wires are worn or damaged, causing misfires and engine performance issues.",CAR-ID:4deca081,Ignition System
